pair,SVM_predict,RF_predict,XGB_predict
1-ethyl-3-methylpyridinium formate,4.0728969429833795,3.456398399845768,2.7043536
1-butyl-4-methylpyridinium dibutylphosphate,4.272814910415446,4.118114176582869,4.097649
1-ethyl-4-methylpyridinium tetrafluoroborate,4.102138833644024,3.901238573596428,3.290862
propylammonium decanoate,4.225821926634735,4.825619047619048,3.956696
diethylmethylammonium tetrafluoroborate,4.162456595224755,5.06085294117647,4.2899017
1-butyl-3-methylimidazolium dihydrogen phosphate,4.147706475935491,4.395209526274992,3.9116704
1-butyl-3-methylimidazolium bis(2-ethylhexyl)phosphate,4.286114320470393,4.354099839665305,4.2295504
1-benzyl-3-methylimidazolium bis(pentafluoroethylsulfonyl)imide,4.447357155575195,4.352928342080764,3.7888858
1-butylpyridinium triflate,4.154404510987349,4.257674155590216,3.7548993
1-butyl-3-methylpyridinium methanesulfonate,4.077941094220275,4.307526007442068,3.6967719
1-decyl-3-methylimidazolium formate,4.122010603423653,4.238032612774549,3.3571303
1-butyl-3-ethylimidazolium ethyl sulfate,4.141114995269963,4.400622781635616,3.9819148
tributyltetradecylphosphonium thiocyanate,4.153053003627472,4.095143723885661,3.5014489
tributylmethylphosphonium decanoate,4.329751789640055,4.193594016283321,4.0592957
"1-butyl-2,3-dimethylimidazolium bis(fluorosulfonyl)imide",4.2894845853733345,4.302172489237956,4.6834064
"1,3-diethylimidazolium decanoate",4.296987719972972,4.095143723885661,4.545076
"1-allyl-3-methylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",4.337196236705666,4.1861052623471995,4.1967325
1-butyl-3-methylimidazolium dimethyl phosphate,4.162549859936711,4.0498363193804625,3.9635985
1-(2-hydroxyethyl)-3-methylimidazolium decanoate,4.311486755382104,5.251215821812595,5.082775
ethylammonium nitrate,4.198679918950475,4.5878583638583645,3.4494073
propylammonium methyl sulfate,4.152046441783855,4.800147812971342,3.5409856
1-butylpyridinium bis(fluorosulfonyl)imide,4.252229654023728,4.3021127520814435,4.3848777
"1-ethyl-2,3-dimethylimidazolium bis(pentafluoroethylsulfonyl)imide",4.459464170212854,4.451378634478425,4.1302104
1-ethyl-3-vinylimidazolium dibutylphosphate,4.280705887155143,4.354099839665305,4.5461826
1-ethyl-3-vinylimidazolium formate,4.074851667768621,3.5008369963369956,2.4286606
tributylmethylammonium dicyanamide,4.189834897321973,5.2067772253213676,4.6839476
1-methyl-1-octylpyrrolidinium bis(2-ethylhexyl)phosphate,4.278523162725957,4.211210950776417,4.202806
1-butyl-3-ethylimidazolium dimethyl phosphate,4.1402702850103275,4.28455555474486,3.9438686
1-ethyl-3-propylimidazolium diethyl phosphate,4.189151790736333,4.302172489237956,4.964756
"1-butyl-3-ethylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",4.353466966204783,4.328994151236087,4.061535
1-ethyl-3-vinylimidazolium methanesulfonate,4.073574538228415,3.7596493874202856,3.6967719
1-methyl-3-octylimidazolium decanoate,4.329749929828136,4.095143723885661,4.545076
1-ethyl-4-methylpyridinium dibutylphosphate,4.271880638802925,4.118114176582869,4.106655
"1,3-dimethylimidazolium bis(pentafluoroethylsulfonyl)imide",4.426859545280295,4.2598315678872165,3.2720928
"1,3-diethylimidazolium triflate",4.142354071086259,4.2621257684934415,4.2482653
trihexyltetradecylphosphonium dibutylphosphate,4.24139747415573,4.211210950776417,4.0213776
tributylmethylphosphonium ethyl sulfate,4.226586688232458,4.400622781635616,3.8014505
diethylmethylammonium acetate,4.1200675101357485,4.5878583638583645,3.9623163
1-ethyl-3-propylimidazolium dihydrogen phosphate,4.105785610166126,4.2621257684934415,3.722818
1-methyl-1-propylpyrrolidinium bis(trifluoromethylsulfonyl)imide,4.510175816641612,5.831430107526882,5.5679264
1-(2-methoxyethyl)-3-methylimidazolium formate,4.072409472294915,4.374791562238931,3.4399354
1-methyl-3-pentylimidazolium dihydrogen phosphate,4.125646519177024,4.400622781635616,3.6176984
ethyltributylphosphonium thiocyanate,4.195719655894814,4.193594016283321,3.6564329
1-ethylimidazolium formate,4.05758309136631,3.456398399845768,2.7420423
trihexyltetradecylphosphonium diethyl phosphate,4.187485541854505,4.400622781635616,4.3386326
"1,3-dimethylimidazolium bis(2-ethylhexyl)phosphate",4.277840605702204,4.118114176582869,3.241946
1-allyl-3-methylimidazolium decanoate,4.280267629594755,4.095143723885661,3.8307505
1-(2-hydroxyethyl)-3-methylimidazolium bis(pentafluoroethylsulfonyl)imide,4.450155372741813,5.4645618435164725,4.7789936
methyltrioctylammonium bis(pentafluoroethylsulfonyl)imide,4.394412871234296,4.451378634478425,4.248721
butyltrimethylammonium dicyanamide,4.091543875956904,4.4656248955722635,3.9855099
1-methyl-1-propylpyrrolidinium bis(2-ethylhexyl)phosphate,4.286654749466856,5.492930107526881,5.3048825
1-ethyl-4-methylpyridinium methyl sulfate,4.084692285681925,4.169028994299893,3.8018754
n-ethyl-n-methyl-n-propylammonium ethyl sulfate,4.14212307619732,4.890981146304675,4.643271
1-ethyl-3-vinylimidazolium hydrogensulfate,4.081299014533586,3.7596493874202856,2.9563408
1-methyl-1-propylpyrrolidinium bis(fluorosulfonyl)imide,4.306919568043665,5.442224979321754,5.3220253
"1,3-dimethylimidazolium thiocyanate",4.066161267434623,3.3579481074481072,2.1967387
1-butyl-2-methylpyridinium methyl sulfate,4.121485695763174,4.257674155590216,4.0314665
dimethylammonium thiocyanate,4.233386325077681,4.419230158730159,3.8899682
1-methyl-3-nonylimidazolium trifluoroacetate,4.208634570271177,4.4450613781268435,4.6903567
2-methyl-1-propylpyridinium hydrogensulfate,4.112019278359828,4.169028994299893,3.7407608
1-ethylimidazolium diethyl phosphate,4.137215651697985,4.072806772077671,3.380326
octyltriethylammonium bis(fluorosulfonyl)imide,4.346847130584392,4.302172489237956,4.3645134
1-methyl-3-nonylimidazolium hexafluorophosphate,4.295003793122627,4.495817230969653,3.6067405
1-propyl-2-methylpyridinium bis(trifluoromethylsulfonyl)imide,4.4701584668809895,4.358281860284877,4.3515944
1-methyl-3-pentylimidazolium methanesulfonate,4.1036240984929515,4.400622781635616,3.7165017
1-methyl-1-propylpiperidinium bis(pentafluoroethylsulfonyl)imide,4.458157967556809,5.485227493147797,5.3048825
dimethylammonium triflate,4.1938139030731305,4.890981146304675,3.463168
1-butyl-2-methylpyridinium triflate,4.17047612937723,4.307526007442068,3.7728422
diethylmethylsulfonium dicyanamide,4.088865569611968,3.8847539682539676,3.231985
1-ethyl-3-propylimidazolium dicyanamide,4.0826496058249475,3.5374266020717635,3.0436447
1-butyl-1-methylpyrrolidinium bis(2-ethylhexyl)phosphate,4.2857071872488115,4.211210950776417,4.484874
ethylammonium thiocyanate,4.234245212753898,4.27634126984127,3.8899682
1-methyl-3-propylimidazolium dimethyl phosphate,4.124090146759268,4.0498363193804625,3.5388312
1-butyl-4-methylpyridinium tricyanomethanide,4.130239049882305,4.09300848815365,3.734818
1-ethylimidazolium dicyanamide,4.046189677405595,3.3579481074481072,2.5893958
butyltriethylammonium decanoate,4.351783586295758,4.193594016283321,4.5935955
1-ethylimidazolium dimethyl phosphate,4.083185603135561,3.5473599383073067,2.685992
1-allyl-3-methylimidazolium formate,4.061454831036361,3.3579481074481072,2.7177508
propylammonium methanesulfonate,4.15306733004621,4.800147812971342,3.5409856
octyltriethylammonium bis(trifluoromethylsulfonyl)imide,4.511094050807879,4.352928342080764,4.429414
1-methyl-3-pentylimidazolium hexafluorophosphate,4.253120344485544,4.352928342080764,4.4661756
1-butyl-3-vinylimidazolium trifluoroacetate,4.122045123501565,4.741686812376116,4.275588
tributylmethylphosphonium thiocyanate,4.180197708362386,4.193594016283321,3.6564329
1-methyl-1-propylpiperidinium bis(2-ethylhexyl)phosphate,4.283790700363784,5.224394159814463,5.3048825
1-butylpyridinium dimethyl phosphate,4.122881138079576,3.956739545186914,3.9237268
1-butyl-3-ethylimidazolium bis(2-ethylhexyl)phosphate,4.2816467487597825,4.354099839665305,4.202806
1-ethylimidazolium bis(fluorosulfonyl)imide,4.212947682479137,4.169028994299893,3.2579186
1-methyl-1-propylpyrrolidinium dicyanamide,4.10270535511302,4.587730158730158,3.7484918
ethyltributylphosphonium dicyanamide,4.2042772505275225,4.193594016283321,3.3933885
1-ethyl-3-methylpyridinium tricyanomethanide,4.130965859010542,3.6381932716406404,3.8578644
1-ethyl-4-methylpyridinium bis(pentafluoroethylsulfonyl)imide,4.424776913714407,4.358281860284877,3.8533778
propylammonium dibutylphosphate,4.223802466934287,5.274186274509804,4.5376496
1-hexyl-1-methylpyrrolidinium bis(2-ethylhexyl)phosphate,4.275145118140184,4.211210950776417,4.4019785
1-methyl-3-pentylimidazolium thiocyanate,4.093735147737238,3.3579481074481072,3.3373435
1-ethyl-3-methylpyridinium tetrafluoroborate,4.108067087829207,3.901238573596428,3.786192
diethylmethylammonium bis(fluorosulfonyl)imide,4.305199687861123,5.2234811463046755,5.0093966
"1,3-diethylimidazolium bis(pentafluoroethylsulfonyl)imide",4.437849279938954,4.451378634478425,4.192685
1-propyl-4-methylpyridinium dimethyl phosphate,4.124253292291001,3.956739545186914,3.9416697
1-methyl-3-pentylimidazolium bis(2-ethylhexyl)phosphate,4.276842719329028,4.211210950776417,4.4019785
1-(2-hydroxyethyl)-3-methylimidazolium tricyanomethanide,4.152154532423973,4.556586434033802,4.7573295
1-heptyl-3-methylimidazolium hexafluorophosphate,4.291802530170338,4.495817230969653,4.2928925
1-(2-hydroxyethyl)-3-methylimidazolium methanesulfonate,4.109519864095539,4.722481146304675,4.279942
1-butyl-3-vinylimidazolium tricyanomethanide,4.1463601160078465,4.49997252666183,3.8399215
1-butyl-3-vinylimidazolium diethyl phosphate,4.189467798227028,4.786125408867344,3.9498148
1-butyl-1-methylpyrrolidinium formate,4.089033957815705,3.3579481074481072,3.06763
1-ethyl-3-vinylimidazolium decanoate,4.293035409095768,4.238032612774549,4.545076
1-butyl-3-vinylimidazolium acetate,4.073531684619519,3.8958606680058288,3.6000888
ethyltributylphosphonium decanoate,4.324037715492316,4.193594016283321,4.0592957
tributylmethylphosphonium diethyl phosphate,4.264444228355604,4.400622781635616,4.1835003
1-hexyl-3-methylimidazolium formate,4.1090076131578925,3.950973203618365,3.0502439
1-butyl-3-methylpyridinium thiocyanate,4.073643216516696,3.456398399845768,3.321738
2-methyl-1-propylpyridinium diethyl phosphate,4.199260200616644,4.307526007442068,4.2883663
"1,3-dimethylimidazolium hydrogensulfate",4.042127159788101,3.7596493874202856,2.4529521
1-butyl-3-vinylimidazolium bis(2-ethylhexyl)phosphate,4.280695764829987,4.695163870405805,4.261293
"tributyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",4.295955053459934,4.1861052623471995,3.8418303
1-methyl-3-octylimidazolium trifluoroacetate,4.214208008322496,4.302172489237956,4.6903567
1-propyl-3-methylpyridinium methyl sulfate,4.113994786206573,4.169028994299893,4.0014677
1-butylpyridinium tricyanomethanide,4.13756731175773,3.956739545186914,3.8399215
1-butyl-3-vinylimidazolium dicyanamide,4.095560640365889,3.804899129544291,2.5337641
ethyltributylphosphonium bis(pentafluoroethylsulfonyl)imide,4.420444332217378,4.570494576507411,3.9751787
1-butylpyridinium bis(2-ethylhexyl)phosphate,4.275947494486364,4.261003065471757,3.9159243
"1,3-diethylimidazolium tetrafluoroborate",4.1071363765822175,3.901238573596428,3.6587908
butyltrimethylammonium tricyanomethanide,4.158048640911464,4.556586434033802,4.9063153
1-butyl-1-methylpiperidinium dicyanamide,4.124086544311107,3.683500676145838,3.7820344
1-butyl-3-ethylimidazolium methanesulfonate,4.127617675740804,4.4450613781268435,3.9751227
"1,2-dimethyl-3-propylimidazolium thiocyanate",4.100615338255493,3.456398399845768,3.1531715
octyltriethylammonium bis(2-ethylhexyl)phosphate,4.28245246585525,4.211210950776417,4.0313
"1-butyl-2,3-dimethylimidazolium bis(pentafluoroethylsulfonyl)imide",4.45440294115157,4.352928342080764,4.192685
"1,3-diethylimidazolium thiocyanate",4.074970267635231,3.3579481074481072,2.9807951
"1-butyl-2-methylpyridinium bis(2,4,4-trimethylpentyl)phosphinate",4.341149784749141,4.09300848815365,3.8350253
tributylmethylphosphonium bis(2-ethylhexyl)phosphate,4.280453092788629,4.3096612431740775,3.9345
propylammonium bis(fluorosulfonyl)imide,4.19521568054362,5.2234811463046755,4.213032
1-decyl-3-methylimidazolium diethyl phosphate,4.246534077466893,4.4450613781268435,4.773681
"1,3-diethylimidazolium perfluorobutanesulfonate",4.378416040389307,4.400622781635616,4.4557295
1-butyl-4-methylpyridinium bis(pentafluoroethylsulfonyl)imide,4.411403020074038,4.2598315678872165,3.8533778
1-methyl-3-propylimidazolium hydrogensulfate,4.086406291048156,3.7596493874202856,3.0614443
"1,3-dimethylimidazolium tetrafluoroborate",4.072598706649551,3.901238573596428,2.315759
1-ethyl-3-methylpyridinium hydrogensulfate,4.080960733671061,3.7596493874202856,3.5567741
1-propyl-3-methylpyridinium dimethyl phosphate,4.136025178664919,3.956739545186914,3.766085
1-propyl-2-methylpyridinium formate,4.07298092920133,3.456398399845768,2.8883402
1-ethyl-3-propylimidazolium dibutylphosphate,4.295246211176116,4.211210950776417,4.5461826
"1-ethyl-2,3-dimethylimidazolium bis(fluorosulfonyl)imide",4.279718673240814,4.3507709297837645,4.461008
"1-butyl-2,3-dimethylimidazolium decanoate",4.320879562339685,4.095143723885661,4.6502156
"1,2-dimethylimidazolium thiocyanate",4.115132661161091,3.456398399845768,2.859957
1-methyl-3-pentylimidazolium dimethyl phosphate,4.153735449381287,4.1861052623471995,4.0186114
1-ethylpyridinium dibutylphosphate,4.2720393992763,4.118114176582869,4.106655
1-butyl-3-ethylimidazolium trifluoroacetate,4.162965935775146,4.4450613781268435,3.824846
octyltriethylammonium ethyl sulfate,4.220752098172139,4.302172489237956,4.1237144
1-hexylpyridinium decanoate,4.289109333623701,4.002046949692112,4.351687
1-butyl-1-methylpiperidinium bis(2-ethylhexyl)phosphate,4.285259367844813,4.211210950776417,4.5314
1-methyl-3-nonylimidazolium diethyl phosphate,4.233541450575406,4.4450613781268435,4.809227
1-ethyl-3-vinylimidazolium acetate,4.047346798409647,3.5473599383073067,2.8443515
"1,2-dimethylimidazolium dibutylphosphate",4.293988678822353,4.118114176582869,4.0076528
"1,3-diethylimidazolium methanesulfonate",4.0708334400877275,3.7596493874202856,3.985862
1-butyl-2-methylpyridinium dibutylphosphate,4.291198883479014,4.216564468980529,3.9624507
1-methyl-3-octylimidazolium methyl sulfate,4.191792124393633,4.302172489237956,4.4262056
"1-heptyl-3-methylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",4.365203954470406,4.28455555474486,3.988693
1-decyl-3-methylimidazolium hydrogensulfate,4.184970427479013,4.4450613781268435,4.0490513
"1-butyl-3-vinylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",4.342373347138871,4.544411123153059,3.8350604
1-butyl-3-vinylimidazolium perfluorobutanesulfonate,4.3828311160416416,4.741686812376116,4.3932548
diethylmethylammonium ethyl sulfate,4.175804429094829,4.890981146304675,4.5516925
1-propylpyridinium trifluoroacetate,4.100784152290698,4.169028994299893,3.9414964
1-propyl-4-methylpyridinium formate,4.074549468040031,3.3579481074481072,2.7356937
1-methyl-3-nonylimidazolium methanesulfonate,4.169801944344276,4.4450613781268435,4.4262056
trihexyltetradecylphosphonium acetate,4.1370796366268685,4.28455555474486,3.5742476
1-allyl-3-methylimidazolium bis(fluorosulfonyl)imide,4.229452528045139,4.3507709297837645,4.6834064
1-butyl-4-methylpyridinium acetate,4.066812491775499,3.5375548071999687,3.1227384
1-butyl-1-methylpiperidinium bis(fluorosulfonyl)imide,4.334643078485177,4.400622781635616,4.581463
propylammonium diethyl phosphate,4.173482549203831,4.7170922574157865,3.7356453
1-ethyl-3-propylimidazolium tricyanomethanide,4.143168041489245,4.1384814806707855,4.0239077
1-hexylpyridinium bis(2-ethylhexyl)phosphate,4.2743668592204775,4.118114176582869,3.9624507
1-methyl-3-octylimidazolium ethyl sulfate,4.200995881299813,4.302172489237956,4.1631613
1-butyl-3-ethylimidazolium diethyl phosphate,4.2019181000946615,4.4450613781268435,4.8295546
2-methyl-1-propylpyridinium decanoate,4.30906279885276,4.1449358385810005,4.355166
1-allyl-3-methylimidazolium thiocyanate,4.063015902199676,3.3579481074481072,2.9807951
2-methyl-1-propylpyridinium acetate,4.083477102644222,3.5473599383073067,3.628771
"1-butyl-2,3-dimethylimidazolium dicyanamide",4.084662027239436,3.44659326873843,3.1637974
1-butyl-1-methylpiperidinium diethyl phosphate,4.2394177752255064,4.400622781635616,4.818481
1-methyl-1-octylpyrrolidinium ethyl sulfate,4.187888697809966,4.302172489237956,3.7503555
1-(2-methoxyethyl)-3-methylimidazolium tricyanomethanide,4.134704803502517,5.297738763782906,4.5554
"1,3-diethylimidazolium trifluoroacetate",4.103822483281566,4.2621257684934415,4.1764235
1-heptyl-3-methylimidazolium nitrate,4.161722923786762,4.328994151236087,3.5433452
diethylmethylammonium dicyanamide,4.123555645908731,4.510063492063492,3.8939316
diethylmethylammonium methyl sulfate,4.150493576752984,4.800147812971342,4.2899017
1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,4.4535400978826205,4.451378634478425,4.429414
tributylmethylammonium formate,4.154110465758879,5.2067772253213676,4.6839476
1-ethyl-2-methylpyridinium diethyl phosphate,4.183032091486237,4.2188808461517455,4.2883663
1-butyl-3-methylimidazolium hydrogensulfate,4.140363770651232,4.395209526274992,3.9116704
"1,2-dimethyl-3-propylimidazolium dibutylphosphate",4.311534271784987,4.211210950776417,4.214767
trihexyltetradecylphosphonium bromide,4.181725200137649,4.28455555474486,3.5742476
1-methyl-3-octylimidazolium triflate,4.248400784799591,4.302172489237956,4.427312
ethylammonium diethyl phosphate,4.201663173742537,4.794758924082453,3.644067
"1,2-dimethyl-3-propylimidazolium bis(2-ethylhexyl)phosphate",4.28448503110892,4.211210950776417,4.0621204
"1,3-dimethylimidazolium formate",4.05739585713761,3.3579481074481072,2.4529521
1-ethyl-3-vinylimidazolium bis(fluorosulfonyl)imide,4.248843734780723,4.3507709297837645,4.5782666
1-propylpyridinium diethyl phosphate,4.148418433099355,4.161451933367994,4.390027
octyltriethylammonium dicyanamide,4.150500717290982,4.095143723885661,3.8190553
"1-ethyl-2,3-dimethylimidazolium bis(2-ethylhexyl)phosphate",4.283112935759222,4.211210950776417,4.261293
1-ethyl-3-methylimidazolium thiocyanate,4.0630552674109355,3.3579481074481072,2.998738
1-butyl-4-methylpyridinium formate,4.06356127662035,3.3579481074481072,2.5813072
"1-methyl-3-pentylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",4.337069628550265,4.1861052623471995,4.2366667
1-butyl-4-methylpyridinium methyl sulfate,4.109058652098364,4.209075715044407,4.186807
1-ethyl-3-vinylimidazolium bis(pentafluoroethylsulfonyl)imide,4.4295605346166536,4.495817230969653,4.334689
1-ethyl-3-methylpyridinium dicyanamide,4.069391275612181,3.456398399845768,2.7043536
1-butyl-3-ethylimidazolium dicyanamide,4.100052454129271,3.680315490960653,2.859658
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,4.482814836303607,4.352928342080764,4.5887303
1-hexylpyridinium ethyl sulfate,4.150103114587806,4.209075715044407,3.5307755
1-methyl-3-pentylimidazolium formate,4.0918395849702645,3.44659326873843,2.7611537
1-ethyl-3-methylpyridinium bis(2-ethylhexyl)phosphate,4.276856752025743,4.118114176582869,3.7632778
"1-methyl-3-nonylimidazolium bis(2,4,4-trimethylpentyl)phosphinate",4.336760553171171,4.328994151236087,4.061535
"1,3-diethylimidazolium dihydrogen phosphate",4.089523437132599,3.7596493874202856,3.722818
