anion,anion_sml,Asphericity_anion,Eccentricity_anion,InertialShapeFactor_anion,NPR1_anion,NPR2_anion,PMI1_anion,PMI2_anion,PMI3_anion,RadiusOfGyration_anion,SpherocityIndex_anion,ExactMolWt_anion,FpDensityMorgan1_anion,FpDensityMorgan2_anion,HeavyAtomMolWt_anion,MaxAbsPartialCharge_anion,MaxPartialCharge_anion,MinPartialCharge_anion,NumRadicalElectrons_anion,NumValenceElectrons_anion,volume_anion,cation,cation_sml,Asphericity_cation,Eccentricity_cation,InertialShapeFactor_cation,NPR1_cation,NPR2_cation,PMI1_cation,PMI2_cation,PMI3_cation,RadiusOfGyration_cation,SpherocityIndex_cation,ExactMolWt_cation,FpDensityMorgan1_cation,FpDensityMorgan2_cation,HeavyAtomMolWt_cation,MaxAbsPartialCharge_cation,MaxPartialCharge_cation,MinPartialCharge_cation,NumRadicalElectrons_cation,NumValenceElectrons_cation,volume_cation,pair,pair_sml,Asphericity_pair,Eccentricity_pair,InertialShapeFactor_pair,NPR1_pair,NPR2_pair,PMI1_pair,PMI2_pair,PMI3_pair,RadiusOfGyration_pair,SpherocityIndex_pair,ExactMolWt_pair,FpDensityMorgan1_pair,FpDensityMorgan2_pair,HeavyAtomMolWt_pair,MaxAbsPartialCharge_pair,MaxPartialCharge_pair,MinPartialCharge_pair,NumRadicalElectrons_pair,NumValenceElectrons_pair,volume_pair
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-butyl-3-vinylimidazolium,C=CN1C=C[N+](CCCC)=C1,0.7246663594171212,0.9946946951880435,0.007351320864811874,0.10287110072690576,0.9652440600133005,131.30212621157327,1232.0136218751427,1276.3752432293302,2.954188911190752,0.15840513864901148,151.12297490009,2.1818181818181817,3.1818181818181817,136.11299999999997,0.24795127258500432,0.24795127258500432,-0.23648625190792577,0,60,161.80000000000004,1-butyl-3-vinylimidazolium methanesulfonate,C=CN1C=C[N+](CCCC)=C1.[O-]S(=O)(C)=O,0.3604655976962446,0.9525672191103537,0.0029350156405150212,0.30432826532605767,0.9791598095316606,333.61314877349093,1073.3823454102246,1096.2279445718175,2.2541063062037385,0.3715943397781639,246.103813436,1.9375,2.6875,228.18799999999996,0.7481561348223558,0.24795127258500432,-0.7481561348223558,0,92,176.60800000000003
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-butyl-4-methylpyridinium,CC1=CC=[N+](CCCC)C=C1,0.692799509329297,0.9932676344614262,0.00698178298292594,0.11584216128596109,0.934557830577669,133.85661411463875,1079.8896145129972,1155.5086043690799,2.8079597340663125,0.1356611960187472,150.12772593209,1.6363636363636365,2.4545454545454546,134.117,0.20510476525753335,0.16853553494942108,-0.20510476525753335,0,60,164.31200000000004,1-butyl-4-methylpyridinium methanesulfonate,CC1=CC=[N+](CCCC)C=C1.[O-]S(=O)(C)=O,0.5296304343282027,0.9808402469472673,0.003831038852301083,0.1948137827989173,0.9385217597384797,244.97839774576133,1180.1914302315108,1257.5003381491897,2.338196042627401,0.17454230981796034,245.108564468,1.5625,2.1875,226.19199999999998,0.7481561348223558,0.16853553494942108,-0.7481561348223558,0,92,181.69600000000005
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-butylpyridinium,CCCC[N+]1=CC=CC=C1,0.6652994227441504,0.9917571588652442,0.0077985147617016665,0.12813172066096212,0.9393256676274471,120.44930301862794,883.0063421422861,940.0428121724678,2.6709136802116733,0.1784393358317808,136.11207586809,1.5,2.3,122.10599999999998,0.20512587364895457,0.1682694482335764,-0.20512587364895457,0,54,148.34400000000002,1-butylpyridinium methanesulfonate,CCCC[N+]1=CC=CC=C1.[O-]S(=O)(C)=O,0.4807295090585688,0.9751707559165317,0.0038938723622620056,0.22145427700809905,0.9279906937055005,238.3207787443802,998.668744534314,1076.1624564860597,2.2360592676882627,0.21093124263914848,231.092914404,1.4666666666666666,2.066666666666667,214.18099999999998,0.7481561348223558,0.1682694482335764,-0.7481561348223558,0,86,161.53600000000003
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-dodecyl-3-methylimidazolium,CCN1C=C[N+](CCCCCCCCCCCC)=C1,0.8479981155832779,0.9985396357628565,0.002738775273597119,0.054024029936518676,0.9937041789302105,362.82793572364744,6673.764182066196,6716.047213619402,5.089491506698036,0.1151276035022787,265.26382547609023,1.0,1.6842105263157894,232.20099999999994,0.24324215179157607,0.24324215179157607,-0.23711911925197468,0,110,300.7200000000001,1-dodecyl-3-methylimidazolium methanesulfonate,CCN1C=C[N+](CCCCCCCCCCCC)=C1.[O-]S(=O)(C)=O,0.5734937813662312,0.9851854229384043,0.0010692624761979709,0.17149251420886497,0.9281842143343964,868.0602143963629,4698.279641017623,5061.796536139945,3.839037728445188,0.1831657823682037,360.24466401200095,1.0833333333333333,1.6666666666666667,324.276,0.7481561348223558,0.24324215179157607,-0.7481561348223558,0,142,315.8160000000001
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,"1-ethyl-2,3-dimethylimidazolium",CN1C=C[N+](CC)=C1C,0.3175560528020824,0.9443520866390178,0.004447813098448741,0.3289363714467176,0.7632319910625511,171.59713642840407,398.1573199730448,521.672734680239,2.0878000063452005,0.2210226299217036,125.10732483608999,2.111111111111111,3.111111111111111,112.09099999999998,0.25249578414919766,0.25249578414919766,-0.23718965034489334,0,50,134.55200000000002,"1-ethyl-2,3-dimethylimidazolium methanesulfonate",CN1C=C[N+](CC)=C1C.[O-]S(=O)(C)=O,0.20624016689269578,0.9052635884846604,0.002891544057340646,0.42485036820494265,0.8130593840703687,281.18519654102715,538.1194882219555,661.8452461959191,1.8335095617043355,0.2838681628669578,220.088163372,1.8571428571428572,2.5714285714285716,204.16599999999997,0.7481561348223558,0.25249578414919766,-0.7481561348223558,0,82,149.10400000000004
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-ethyl-2-methylpyridinium,CC[N+]1=C(C)C=CC=C1,0.2548042328570134,0.9198755149493362,0.0036235102376247254,0.3922104498820671,0.6933203851145767,191.33943045488962,338.2355764627815,487.84888447623734,2.0404049030282474,0.20903483774749684,122.09642580408999,1.8888888888888888,2.888888888888889,110.09499999999997,0.20302128325881488,0.17768117944631956,-0.20302128325881488,0,48,131.60800000000003,1-ethyl-2-methylpyridinium methanesulfonate,CC[N+]1=C(C)C=CC=C1.[O-]S(=O)(C)=O,0.18095126552478877,0.8899015860071332,0.002536319212954088,0.456152570114418,0.765072936726802,301.64694286872134,505.93140882084,661.2851984875551,1.8384670862812051,0.28645298257901985,217.07726434,1.7142857142857142,2.4285714285714284,202.16999999999996,0.7481561348223558,0.17768117944631956,-0.7481561348223558,0,80,144.39200000000002
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208489,0.009099796189523557,0.21662000805633316,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477208999,2.125,3.125,100.07999999999998,0.24301869934635242,0.24301869934635242,-0.23953414565725958,0,44,117.77600000000002,1-ethyl-3-methylimidazolium methanesulfonate,C[N+]1=CN(CC)C=C1.[O-]S(=O)(C)=O,0.31361430640807036,0.9427198412875986,0.004546776872027551,0.33358552253160656,0.926229160885896,203.71115340719618,565.6217010004324,610.6714459944675,1.8289858517720632,0.28822015581865307,206.072513308,1.8461538461538463,2.5384615384615383,192.15499999999997,0.7481561348223558,0.24301869934635242,-0.7481561348223558,0,76,133.79200000000003
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-ethyl-3-vinylimidazolium,CC[N+]1=CN(C=C)C=C1,0.6019805490426007,0.9876065667982445,0.009268610689955145,0.15694989396933184,0.9099675679709581,98.17734269032741,569.2147697482696,625.5330297292928,2.2908853530726065,0.14560962623688023,123.09167477208999,2.4444444444444446,3.4444444444444446,112.09099999999998,0.24794114785514565,0.24794114785514565,-0.23677100493970796,0,48,128.68000000000004,1-ethyl-3-vinylimidazolium methanesulfonate,CC[N+]1=CN(C=C)C=C1.[O-]S(=O)(C)=O,0.32875118006134313,0.9481054387552026,0.0036737051942392664,0.31795609288517324,0.8704343087682577,236.93635246866975,648.6352512125613,745.1857591992648,1.9327456000646237,0.20562789611524587,218.072513308,2.0714285714285716,2.7857142857142856,204.16599999999997,0.7481561348223558,0.24794114785514565,-0.7481561348223558,0,80,143.73600000000005
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-ethyl-4-methylpyridinium,CC1=CC=[N+](CC)C=C1,0.5326774479428309,0.9815163334405066,0.007933233865314856,0.19137838746709193,0.8863781819274001,111.72974312565805,517.4816649344249,583.8158874907978,2.2279255774042586,0.17333719301237976,122.09642580408999,1.7777777777777777,2.5555555555555554,110.09499999999998,0.20539386150603758,0.16852239813824688,-0.20539386150603758,0,48,132.01600000000002,1-ethyl-4-methylpyridinium methanesulfonate,CC1=CC=[N+](CC)C=C1.[O-]S(=O)(C)=O,0.3535838938144497,0.9532295585893629,0.004114280640473956,0.302247264059625,0.9134826300209212,222.02730193818041,671.0336463820822,734.588293558153,1.9352877264377368,0.24458137281026027,217.07726434,1.6428571428571428,2.2142857142857144,202.16999999999996,0.7481561348223558,0.16852239813824688,-0.7481561348223558,0,80,147.41600000000003
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-ethylpyridinium,CC[N+]1=CC=CC=C1,0.41461512392525013,0.9659482048090972,0.008015463017121267,0.25873551288155744,0.8349726512527527,104.17023314426459,336.1706894480345,402.6128148552653,1.9739925201150765,0.20431660938579543,108.08077574008999,1.625,2.375,98.08399999999997,0.20541496991082456,0.1682563113904172,-0.20541496991082456,0,42,115.10400000000003,1-ethylpyridinium methanesulfonate,CC[N+]1=CC=CC=C1.[O-]S(=O)(C)=O,0.23593379272110523,0.918264153645609,0.004074776475572753,0.395968362536091,0.8648084027713581,212.23456254733583,463.52751991066003,535.9886865405603,1.7264837244177982,0.2790758518114662,203.061614276,1.5384615384615385,2.076923076923077,190.15899999999996,0.7481561348223558,0.1682563113904172,-0.7481561348223558,0,74,130.34400000000002
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-hexyl-1-methylpyrrolidinium,C[N+]1(CCCCCC)CCCC1,0.5298071935300424,0.9799821854657861,0.004176483252183103,0.1990851982687351,0.9956625688952236,238.39735700479048,1192.2700781241235,1197.4639957059483,2.777638467212938,0.3795343464618807,170.19032618808998,1.3333333333333333,2.1666666666666665,146.12799999999996,0.32603723370172194,0.09241205162774903,-0.32603723370172194,0,72,197.70400000000004,1-hexyl-1-methylpyrrolidinium methanesulfonate,C[N+]1(CCCCCC)CCCC1.[O-]S(=O)(C)=O,0.51250473543489,0.9785019834207145,0.002857544487405798,0.20623740795919573,0.9680540010470536,338.77127908720496,1590.1523172027153,1642.6276999865668,2.5938654467762885,0.2910888110687225,265.1711647240003,1.3529411764705883,2.0,238.20299999999995,0.7481561348223558,0.09241205162774903,-0.7481561348223558,0,104,203.50400000000005
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-hexylpyridinium,CCCCCC[N+]1=CC=CC=C1,0.7409461196818465,0.9953984218124271,0.005967600578056084,0.09582265835035776,0.9586220996477898,160.63777846875539,1607.0408307337455,1676.407033933594,3.237726806823146,0.1533587177179942,164.14337599609,1.25,2.0833333333333335,146.128,0.20512568185262114,0.168269450029962,-0.20512568185262114,0,66,181.66400000000004,1-hexylpyridinium methanesulfonate,CCCCCC[N+]1=CC=CC=C1.[O-]S(=O)(C)=O,0.26037872080506297,0.9260488674238754,0.0020687061767831224,0.37740362364841945,0.9159637723446113,442.77132375026423,1074.612077297175,1173.2036896464456,2.2774445982866833,0.46081851894764914,259.1242145320001,1.2941176470588236,1.9411764705882353,238.20299999999997,0.7481561348223558,0.168269450029962,-0.7481561348223558,0,98,195.40000000000003
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-methyl-1-octylpyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,0.5916343392215736,0.9864805584427034,0.0028739047865036114,0.1638783323523028,0.9595309232374137,333.8770747533281,1954.8977170279713,2037.3472805151869,3.302113615465032,0.2776668134729303,198.22162631608998,1.1428571428571428,1.8571428571428572,170.14999999999995,0.32603723369716564,0.09241205162774903,-0.32603723369716564,0,84,230.21600000000007,1-methyl-1-octylpyrrolidinium methanesulfonate,C[N+]1(CCCCCCCC)CCCC1.[O-]S(=O)(C)=O,0.4747382464859422,0.9741892676194358,0.0019459281395075763,0.22573274209805558,0.940314069598497,483.2213741646424,2012.910721920685,2140.679148595718,2.810675026369043,0.3029353143995506,293.20246485200084,1.2105263157894737,1.7894736842105263,262.22499999999997,0.7481561348223558,0.09241205162774903,-0.7481561348223558,0,116,244.73600000000005
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-methyl-1-propylpiperidinium,C[N+]1(CCC)CCCCC1,0.13731826299242506,0.8609229034847233,0.0030055824237010392,0.5087354462345177,0.8680835527829525,288.8237387660806,492.8359899666513,567.728749596383,2.1777245172994206,0.5696607971005905,142.15902606008999,1.5,2.3,122.10599999999997,0.32605258211996746,0.09240807001695495,-0.32605258211996746,0,60,163.57600000000005,1-methyl-1-propylpiperidinium methanesulfonate,C[N+]1(CCC)CCCCC1.[O-]S(=O)(C)=O,0.291152807397618,0.936274431620227,0.003103417184925405,0.35126939618221886,0.9208621063119128,296.7252069057699,777.8730569666315,844.7226263680695,2.010714716151973,0.4191023984569872,237.139864596,1.4666666666666666,2.066666666666667,214.18099999999995,0.7481561348223558,0.09240807001695495,-0.7481561348223558,0,92,173.40800000000004
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-methyl-1-propylpyrrolidinium,C[N+]1(CCC)CCCC1,0.3723199046535293,0.9560872775073692,0.006104610543702939,0.29308210076452446,0.9573327102613843,156.82125885145896,512.2459555573157,535.0762071186883,2.166776164344504,0.46468679817173214,128.14337599609,1.6666666666666667,2.4444444444444446,110.09499999999997,0.3260460189103793,0.09241205054386675,-0.3260460189103793,0,54,148.04800000000003,1-methyl-1-propylpyrrolidinium methanesulfonate,C[N+]1(CCC)CCCC1.[O-]S(=O)(C)=O,0.22029758053664966,0.9094051598973601,0.0034147557310689933,0.4159113549208014,0.9180600127914996,268.8508593568126,593.4467055536899,646.4138479893334,1.8378361028252843,0.5070921439018425,223.124214532,1.5714285714285714,2.142857142857143,202.16999999999996,0.7481561348223558,0.09241205054386675,-0.7481561348223558,0,86,154.56000000000003
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-methyl-3-octylimidazolium,C[N+]1=CN(CCCCCCCC)C=C1,0.6743476771082471,0.9922754668603195,0.0033455950937616467,0.12405401189455673,0.9384576359020841,280.5054436061244,2121.9988893871437,2261.15576048075,3.455126655194458,0.1573769328426941,195.18557515608998,1.3571428571428572,2.2142857142857144,172.14599999999996,0.24302882573809623,0.24302882573809623,-0.23953399595467195,0,80,217.11200000000005,1-methyl-3-octylimidazolium methanesulfonate,C[N+]1=CN(CCCCCCCC)C=C1.[O-]S(=O)(C)=O,0.7569915326366635,0.9959638437753349,0.003527605736859826,0.08975534464454157,0.9797245948612013,277.73075222780545,3031.5704294210072,3094.3087938406743,3.3203009423500878,0.13126261288101232,290.16641369200073,1.368421052631579,2.0526315789473686,264.22099999999995,0.7481561348223558,0.24302882573809623,-0.7481561348223558,0,112,234.65600000000006
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-methyl-3-propylimidazolium,C[N+]1=CN(CCC)C=C1,0.6081824858703746,0.9880683979711705,0.008611859402546702,0.154015716505442,0.9121891658137791,105.92244057584429,627.3470325116136,687.737868440859,2.3822628090558506,0.1690874935401091,125.10732483608999,2.0,3.0,112.09099999999998,0.24302865334902574,0.24302865334902574,-0.23953399714027482,0,50,134.12000000000003,1-methyl-3-propylimidazolium methanesulfonate,C[N+]1=CN(CCC)C=C1.[O-]S(=O)(C)=O,0.4273113741003273,0.9669327898388063,0.004478184610675295,0.2550313312801838,0.9451904977861662,211.06554998491558,782.2456607756194,827.606353013284,2.032959890570897,0.2272195601689385,220.088163372,1.7857142857142858,2.5,204.16599999999997,0.7481561348223558,0.24302865334902574,-0.7481561348223558,0,82,151.32800000000003
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-propyl-3-methylpyridinium,CC1=C[N+](CCC)=CC=C1,0.3634759555523871,0.9563140094335018,0.004223414235546983,0.2923414362713919,0.8440060705624224,199.83975605772267,576.9485482579772,683.5834105713418,2.3152583479559556,0.2587680251308494,136.11207586809,1.9,2.9,122.10599999999998,0.2048813547780689,0.17118381406920885,-0.2048813547780689,0,54,148.12000000000003,1-propyl-3-methylpyridinium methanesulfonate,CC1=C[N+](CCC)=CC=C1.[O-]S(=O)(C)=O,0.3778620592530132,0.959063047561236,0.0030988235702652358,0.2831926390331402,0.877670536609315,283.22701073755974,877.7770613846943,1000.1213721675001,2.1613306628760767,0.19837614854362856,231.092914404,1.7333333333333334,2.466666666666667,214.18099999999998,0.7481561348223558,0.17118381406920885,-0.7481561348223558,0,86,160.13600000000002
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,1-propyl-4-methylpyridinium,CCC[N+]1=CC=C(C)C=C1,0.48303896014359,0.9757310473291025,0.0057241865539229934,0.21897242583954005,0.9043155900669919,157.98150209608937,652.434363550342,721.467561453861,2.3712678398898115,0.2393731928826091,136.11207586809,1.7,2.5,122.10599999999998,0.20511578235639544,0.16853531074873263,-0.20511578235639544,0,54,148.40800000000004,1-propyl-4-methylpyridinium methanesulfonate,CCC[N+]1=CC=C(C)C=C1.[O-]S(=O)(C)=O,0.48243351203334817,0.9752688675662546,0.004208256709187204,0.22102179973033292,0.9368474024907725,222.62125797732477,943.627042806411,1007.2366538004095,2.1675021936569814,0.18609859436834475,231.092914404,1.6,2.2,214.18099999999998,0.7481561348223558,0.16853531074873263,-0.7481561348223558,0,86,163.63200000000003
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,2-hydroxyethylammonium,OCC[NH3+],0.630693797585948,0.9895841374522004,0.047145422841385724,0.14395566992301637,0.9361145842237519,19.855895393560907,129.11886882033627,137.93062408850798,1.51997529829101,0.41926552154072994,62.060040296089994,2.75,3.75,54.028,0.3905191498731745,0.344074279333459,-0.3905191498731745,0,26,68.63200000000002,2-hydroxyethylammonium methanesulfonate,OCC[NH3+].[O-]S(=O)(C)=O,0.17632394080570685,0.8843322074538663,0.007441813745848295,0.4668581656775128,0.9375221718346729,125.98033273242105,252.9876605678552,269.8471227328672,1.436586045404492,0.5019075606409674,157.040878832,2.2222222222222223,2.7777777777777777,146.10299999999998,0.7481561348223558,0.344074279333459,-0.7481561348223558,0,58,88.35200000000002
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,butyltrimethylammonium,C[N+](CCCC)(C)C,0.5003968516960271,0.9767119788406327,0.008224823242382561,0.21455467925266936,0.9843518676131234,119.68061058634703,549.0806956906952,557.8093705679833,2.297078879922056,0.39961452298731326,116.14337599608999,1.5,2.25,98.08399999999997,0.3309149687208029,0.09239058514072898,-0.3309149687208029,0,50,141.45600000000005,butyltrimethylammonium methanesulfonate,C[N+](CCCC)(C)C.[O-]S(=O)(C)=O,0.18532336696615523,0.8893888271382295,0.003633148266966294,0.4571515221036504,0.9425546073917451,259.4319136275672,534.8964920184134,567.4965543891287,1.7950152937192168,0.5461342018448732,211.124214532,1.4615384615384615,2.0,190.15899999999996,0.7481561348223558,0.09239058514072898,-0.7481561348223558,0,82,157.74400000000003
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,diethylmethylammonium,C[NH+](CC)CC,0.216185926785448,0.9038206720357845,0.006353259928401397,0.4279114310237375,0.7036782499017723,110.75861177284325,182.13681720865432,258.83536578554066,1.7687984257873075,0.3740109185927591,88.11207586808999,1.8333333333333333,2.5,74.06199999999998,0.3473652570423826,0.3473652570423826,-0.3378298233261926,0,38,109.88000000000002,diethylmethylammonium methanesulfonate,C[NH+](CC)CC.[O-]S(=O)(C)=O,0.14793941952859174,0.8651233908172036,0.0047492674175325395,0.5015590879058459,0.9312223266088585,196.07704615055576,364.0474821686206,390.9350879658747,1.610792609296224,0.515191975697687,183.092914404,1.6363636363636365,2.090909090909091,166.13699999999997,0.7481561348223558,0.3473652570423826,-0.7481561348223558,0,70,123.60800000000003
methanesulfonate,[O-]S(=O)(C)=O,0.009965509491175615,0.5406323168290204,0.008959729640026797,0.8412589957914779,0.9399014846248128,104.90288461672843,117.2033553114337,124.69748928869774,1.3503268599556761,0.6073599821567296,94.98083853591,2.0,2.2,92.07499999999999,0.7481561348223558,0.09158333475675863,-0.7481561348223558,0,32,70.32000000000002,diethylmethylsulfonium,C[S+](C)CC,0.26686933444791183,0.9271524008305296,0.008206362190162303,0.3746844347369995,0.7277072471844107,88.67598459848364,172.2253466142117,236.66845050749853,1.6516459719342127,0.26353105438072083,91.05759777208999,2.0,2.8,80.11099999999999,0.10435427574843505,0.10435427574843505,-0.019863644279428484,0,32,100.38400000000003,diethylmethylsulfonium methanesulfonate,C[S+](C)CC.[O-]S(=O)(C)=O,0.13453173794086257,0.8592314982531148,0.00428882479139786,0.5115869744331921,0.8386075134507132,195.5331714955381,320.52338104714306,382.209050009878,1.552684761131988,0.3384496386427821,186.038436308,1.7,2.2,172.18599999999998,0.7481561348223558,0.10435427574843505,-0.7481561348223558,0,64,117.28800000000003
